transaction_id,user_id,género,linea_tc,interes_tc,monto,fecha,hora,dispositivo,establecimiento,ciudad,status_txn,is_prime,dcto,cashback,fraude
9649,1203,M,97000,41,499.21,12/01/20,12,0,Supermercado,Guadalajara,Aceptada,False,24.96,14.98,False
9650,1204,F,35000,48,378.9,12/01/20,12,0,Compra en línea,Guadalajara,Aceptada,False,0.0,11.37,False
9651,1256,M,69000,58,490.1,12/01/20,12,0,Tienda departamental,Tijuana,Aceptada,False,0.0,14.7,False
9652,1293,N,53000,62,1032.08,12/01/20,12,0,Supermercado,Monterrey,Aceptada,False,0.0,30.96,False
9653,1361,F,28000,52,565.87,12/01/20,12,0,Supermercado,Cancún,En proceso,False,0.0,16.98,False
9654,1509,M,31000,38,543.02,12/01/20,12,0,Compra en línea,Monterrey,Aceptada,False,27.15,16.29,False
9655,1568,M,25000,54,20.85,12/01/20,12,0,Tienda departamental,Monterrey,En proceso,False,0.0,0.63,False
9656,1589,M,76000,47,1145.75,12/01/20,12,0,Compra en línea,Guadalajara,Rechazada,False,0.0,34.37,False
9657,1594,F,91000,40,420.26,12/01/20,12,0,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,12.61,False
9658,1622,F,68000,44,412.76,12/01/20,12,0,Tienda departamental,Ciudad de México,En proceso,False,0.0,20.64,False
9659,1638,M,38000,53,851.98,12/01/20,12,0,Abarrotes,Cancún,Aceptada,False,0.0,25.56,False
9660,1650,F,83000,55,353.43,12/01/20,12,0,Compra en línea,Monterrey,Aceptada,False,0.0,10.6,True
9661,1816,F,30000,63,812.2,12/01/20,12,0,Supermercado,Nezahualcóyotl,Aceptada,True,0.0,24.37,False
9662,1882,M,39000,53,273.87,12/01/20,12,0,Tienda departamental,Guadalajara,Rechazada,False,0.0,8.22,False
9663,1958,N,33000,63,726.61,12/01/20,12,0,Tienda departamental,Monterrey,Aceptada,False,36.33,21.8,False
9664,2104,F,52000,35,175.05,12/01/20,12,0,,Nezahualcóyotl,Aceptada,False,0.0,5.25,False
9665,2296,M,39000,54,527.03,12/01/20,12,0,Compra en línea,Ciudad de México,Aceptada,False,0.0,15.81,False
9666,2366,M,96000,59,909.19,12/01/20,12,0,,Guadalajara,Aceptada,False,0.0,27.28,False
9667,2403,F,85000,55,417.26,12/01/20,12,0,Abarrotes,Guadalajara,Rechazada,False,0.0,12.52,False
9668,2617,F,78000,34,632.04,12/01/20,12,0,Compra en línea,Monterrey,En proceso,False,0.0,18.96,False
9669,2713,M,97000,56,430.67,12/01/20,12,0,Compra en línea,Cancún,En proceso,False,0.0,12.92,False
9670,2788,N,75000,49,436.62,12/01/20,12,0,Farmacia,Guadalajara,Aceptada,True,0.0,21.83,False
9671,2789,F,62000,41,303.85,12/01/20,12,0,Tienda departamental,Monterrey,Aceptada,False,0.0,9.12,False
9672,2791,M,59000,45,951.14,12/01/20,12,0,Supermercado,Guadalajara,Aceptada,False,47.56,28.53,False
9673,2878,M,82000,60,158.01,12/01/20,12,0,Farmacia,,Aceptada,False,0.0,4.74,False
9674,2915,F,54000,49,732.86,12/01/20,12,0,Supermercado,Guadalajara,Rechazada,False,0.0,21.99,False
9675,2920,M,73000,62,126.01,12/01/20,12,0,Compra en línea,Monterrey,Aceptada,False,6.3,6.3,False
9676,2969,M,68000,64,888.95,12/01/20,12,0,Farmacia,Guadalajara,Aceptada,False,0.0,26.67,False
9677,3008,M,92000,61,366.41,12/01/20,12,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,10.99,False
9678,3032,N,96000,53,126.25,12/01/20,12,0,Compra en línea,Guadalajara,Aceptada,False,0.0,3.79,False
9679,3113,M,51000,40,653.23,12/01/20,12,0,Farmacia,Monterrey,Aceptada,False,0.0,19.6,False
9680,3167,M,46000,56,299.83,12/01/20,12,0,Supermercado,Monterrey,Aceptada,False,0.0,8.99,False
9681,3168,F,94000,55,264.06,12/01/20,12,0,Compra en línea,Monterrey,Aceptada,True,0.0,7.92,False
9682,3179,N,98000,37,446.58,12/01/20,12,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,13.4,False
9683,3242,M,28000,46,778.47,12/01/20,12,0,Tienda departamental,Monterrey,Aceptada,False,0.0,23.35,False
9684,3431,F,83000,34,350.01,12/01/20,12,0,Compra en línea,Monterrey,Rechazada,False,0.0,10.5,False
9685,3464,F,80000,54,340.99,12/01/20,12,0,Tienda departamental,Monterrey,Aceptada,False,0.0,10.23,False
9686,3525,M,44000,47,898.18,12/01/20,12,0,Tienda departamental,Guadalajara,Aceptada,True,0.0,44.91,False
9687,3556,F,96000,62,879.74,12/01/20,12,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,26.39,False
9688,3632,M,92000,57,788.58,12/01/20,12,0,Compra en línea,Cancún,Aceptada,True,0.0,23.66,False
9689,3662,M,86000,49,530.24,12/01/20,12,0,,Monterrey,Aceptada,False,26.51,26.51,False
9690,3663,M,93000,61,1.0,12/01/20,12,0,Compra en línea,Monterrey,Rechazada,False,0.0,0.03,False
9691,3771,F,76000,58,1134.14,12/01/20,12,0,Tienda departamental,Cancún,En proceso,False,0.0,34.02,False
9692,3802,F,88000,42,1.0,12/01/20,12,0,Supermercado,Tijuana,Aceptada,False,0.0,0.07,False
9693,3838,F,83000,60,824.55,12/01/20,12,0,Compra en línea,Guadalajara,Aceptada,False,41.23,24.74,False
9694,3962,F,91000,55,369.83,12/01/20,12,0,Supermercado,Guadalajara,Aceptada,False,0.0,11.09,False
9695,41,N,61000,55,373.21,12/01/20,13,0,Farmacia,Monterrey,Aceptada,False,18.66,11.2,False
9696,44,M,50000,51,455.61,12/01/20,13,0,Farmacia,Monterrey,Aceptada,False,0.0,13.67,False
9697,57,M,57000,64,210.78,12/01/20,13,0,Tienda departamental,Monterrey,Aceptada,False,10.54,6.32,False
9698,103,M,73000,50,568.24,12/01/20,13,0,Supermercado,Monterrey,Aceptada,False,0.0,17.05,False
9699,128,M,99000,56,872.32,12/01/20,13,0,Farmacia,Monterrey,Aceptada,False,0.0,26.17,False
9700,143,F,76000,33,416.36,12/01/20,13,0,,Nezahualcóyotl,Rechazada,False,0.0,12.49,False
9701,148,F,27000,44,499.5,12/01/20,13,0,Farmacia,Tijuana,En proceso,False,0.0,14.99,False
9702,180,M,36000,60,797.5,12/01/20,13,0,Supermercado,Guadalajara,Aceptada,False,0.0,23.93,False
9703,250,M,55000,43,861.25,12/01/20,13,0,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,25.84,False
9704,250,M,55000,43,476.88,12/01/20,13,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,14.31,False
9705,394,F,64000,58,607.15,12/01/20,13,0,,Nezahualcóyotl,Aceptada,False,0.0,18.21,False
9706,445,N,80000,57,184.34,12/01/20,13,0,Tienda departamental,Guadalajara,Aceptada,True,9.22,5.53,False
9707,561,M,31000,32,1.0,12/01/20,13,0,Farmacia,Tijuana,Aceptada,False,0.0,0.05,False
9708,777,F,54000,34,671.81,12/01/20,13,0,Compra en línea,Guadalajara,Aceptada,False,0.0,20.15,False
9709,833,M,44000,39,384.69,12/01/20,13,0,Compra en línea,Cancún,Rechazada,False,0.0,26.93,True
9710,856,M,45000,32,552.32,12/01/20,13,0,Compra en línea,Monterrey,Aceptada,False,0.0,16.57,False
9711,889,F,76000,35,541.26,12/01/20,13,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,37.89,False
9712,971,M,73000,52,708.13,12/01/20,13,0,Abarrotes,Tijuana,En proceso,False,0.0,35.41,False
9713,977,F,59000,51,209.34,12/01/20,13,0,Compra en línea,Nezahualcóyotl,En proceso,False,0.0,6.28,False
9714,1097,M,77000,43,507.51,12/01/20,13,0,Farmacia,Nezahualcóyotl,Aceptada,False,0.0,15.23,False
9715,1129,F,78000,39,550.24,12/01/20,13,0,,Guadalajara,Aceptada,False,0.0,16.51,False
9716,1141,F,64000,55,235.28,12/01/20,13,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,7.06,False
9717,1211,M,39000,53,819.32,12/01/20,13,0,,Monterrey,En proceso,True,40.97,24.58,False
9718,1361,F,28000,52,329.96,12/01/20,13,0,Compra en línea,Tijuana,Aceptada,False,0.0,9.9,False
9719,1395,M,98000,34,750.12,12/01/20,13,0,Compra en línea,Monterrey,Aceptada,True,0.0,22.5,False
9720,1548,F,34000,43,523.19,12/01/20,13,0,Compra en línea,Guadalajara,Rechazada,False,0.0,15.7,False
9721,1592,N,43000,43,532.99,12/01/20,13,0,,Guadalajara,Aceptada,True,0.0,15.99,False
9722,1702,M,66000,61,120.74,12/01/20,13,0,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,3.62,False
9723,1724,M,43000,37,453.7,12/01/20,13,0,Farmacia,Nezahualcóyotl,En proceso,False,0.0,13.61,False
9724,1750,M,87000,52,897.42,12/01/20,13,0,Supermercado,Tijuana,Aceptada,False,0.0,26.92,False
9725,1774,M,28000,42,840.27,12/01/20,13,0,Abarrotes,Guadalajara,En proceso,False,0.0,25.21,False
9726,1790,F,59000,64,596.85,12/01/20,13,0,Abarrotes,Guadalajara,Aceptada,False,0.0,41.78,False
9727,1888,N,30000,33,78.14,12/01/20,13,0,Abarrotes,Monterrey,Aceptada,False,3.91,2.34,False
9728,1934,F,29000,60,885.35,12/01/20,13,0,Tienda departamental,Cancún,Aceptada,False,0.0,26.56,False
9729,1982,M,45000,57,955.08,12/01/20,13,0,,Cancún,Rechazada,False,0.0,47.75,False
9730,1982,M,45000,57,870.24,12/01/20,13,0,Tienda departamental,Monterrey,En proceso,False,0.0,26.11,False
9731,2010,M,30000,54,100.56,12/01/20,13,0,Supermercado,Cancún,Aceptada,True,0.0,3.02,False
9732,2032,M,59000,40,1003.8,12/01/20,13,0,Compra en línea,Guadalajara,Rechazada,False,50.19,30.11,False
9733,2148,N,89000,52,170.58,12/01/20,13,0,Compra en línea,Tijuana,Aceptada,False,0.0,5.12,False
9734,2177,M,58000,63,547.43,12/01/20,13,0,Compra en línea,Toluca,Rechazada,False,0.0,16.42,False
9735,2212,M,58000,37,804.67,12/01/20,13,0,Farmacia,Guadalajara,Aceptada,False,0.0,24.14,False
9736,2322,M,82000,58,304.86,12/01/20,13,0,Tienda departamental,Monterrey,Aceptada,True,0.0,9.15,False
9737,2531,M,78000,52,725.2,12/01/20,13,0,Tienda departamental,Toluca,Aceptada,True,0.0,21.76,False
9738,2645,F,29000,64,975.83,12/01/20,13,0,Compra en línea,Ciudad de México,Rechazada,False,48.79,68.31,False
9739,2693,F,68000,56,480.73,12/01/20,13,0,Compra en línea,Monterrey,En proceso,False,0.0,14.42,False
9740,2739,M,32000,37,400.05,12/01/20,13,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,12.0,False
9741,3034,F,33000,61,927.33,12/01/20,13,0,Compra en línea,Monterrey,Aceptada,False,0.0,46.37,False
9742,3057,N,83000,56,430.68,12/01/20,13,0,Compra en línea,Ciudad de México,Aceptada,False,0.0,12.92,False
9743,3065,M,52000,46,214.89,12/01/20,13,0,Supermercado,Ciudad de México,Aceptada,False,10.74,6.45,False
9744,3164,F,52000,37,793.58,12/01/20,13,0,Compra en línea,,Rechazada,False,0.0,23.81,False
9745,3202,M,60000,50,270.88,12/01/20,13,0,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,8.13,True
9746,3203,M,61000,58,948.6,12/01/20,13,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,28.46,False
9747,3450,F,40000,56,816.82,12/01/20,13,0,Abarrotes,Monterrey,Aceptada,True,0.0,24.5,False
9748,3494,M,93000,63,877.07,12/01/20,13,0,Tienda departamental,Tijuana,Rechazada,False,43.85,26.31,False
9749,3535,F,92000,42,109.28,12/01/20,13,0,Compra en línea,Monterrey,En proceso,False,0.0,3.28,False
9750,3608,F,84000,49,8.45,12/01/20,13,0,Tienda departamental,Monterrey,Aceptada,True,0.0,0.25,False
9751,3665,M,92000,45,41.95,12/01/20,13,0,,Nezahualcóyotl,Aceptada,False,0.0,1.26,False
9752,3671,M,49000,58,823.8,12/01/20,13,0,Tienda departamental,Toluca,En proceso,False,0.0,24.71,False
9753,3767,M,60000,51,647.4,12/01/20,13,0,Compra en línea,Ciudad de México,Aceptada,False,0.0,19.42,False
9754,3797,F,51000,45,569.03,12/01/20,13,0,,Cancún,Aceptada,False,0.0,17.07,False
9755,3822,F,46000,53,1.0,12/01/20,13,0,Tienda departamental,Toluca,Aceptada,False,0.05,0.03,False
9756,3858,M,81000,63,674.19,12/01/20,13,0,,Nezahualcóyotl,Aceptada,False,0.0,20.23,False
9757,3883,M,42000,34,359.07,12/01/20,13,0,Tienda departamental,Monterrey,En proceso,False,17.95,10.77,False
9758,3961,F,55000,51,1328.98,12/01/20,13,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,39.87,True
9759,211,F,74000,49,387.34,12/01/20,14,0,Abarrotes,Guadalajara,Aceptada,True,0.0,11.62,False
9760,294,M,47000,42,1.0,12/01/20,14,0,Tienda departamental,Cancún,Aceptada,False,0.0,0.05,False
9761,712,N,28000,62,495.35,12/01/20,14,0,,Tijuana,Aceptada,False,0.0,14.86,False
9762,736,F,68000,37,372.69,12/01/20,14,0,Farmacia,Cancún,Aceptada,True,0.0,18.63,False
9763,842,N,97000,44,1242.11,12/01/20,14,0,Compra en línea,Guadalajara,En proceso,False,0.0,37.26,False
9764,900,F,27000,45,409.55,12/01/20,14,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,12.29,False
9765,1140,F,36000,56,976.14,12/01/20,14,0,Tienda departamental,Nezahualcóyotl,En proceso,False,0.0,29.28,False
9766,1147,M,48000,58,249.97,12/01/20,14,0,Compra en línea,Guadalajara,Aceptada,False,12.5,7.5,False
9767,1156,M,91000,50,266.36,12/01/20,14,0,Abarrotes,Nezahualcóyotl,Rechazada,True,0.0,7.99,False
9768,1177,F,27000,62,134.7,12/01/20,14,0,Supermercado,Toluca,Rechazada,False,0.0,4.04,False
9769,1192,F,54000,50,593.99,12/01/20,14,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,17.82,False
9770,1249,N,46000,49,475.13,12/01/20,14,0,Tienda departamental,,Aceptada,False,0.0,23.76,False
9771,1263,F,53000,61,235.58,12/01/20,14,0,,Nezahualcóyotl,Rechazada,False,0.0,7.07,False
9772,1349,F,49000,55,584.89,12/01/20,14,0,Tienda departamental,Monterrey,Rechazada,False,0.0,29.24,False
9773,1360,F,79000,47,1.0,12/01/20,14,0,Compra en línea,Guadalajara,En proceso,True,0.0,0.03,False
9774,1393,M,76000,51,79.19,12/01/20,14,0,Compra en línea,Ciudad de México,Aceptada,False,0.0,2.38,False
9775,1460,F,61000,43,168.62,12/01/20,14,0,Abarrotes,Guadalajara,Aceptada,False,0.0,5.06,False
9776,1481,M,83000,53,359.13,12/01/20,14,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,10.77,False
9777,1481,M,83000,53,315.45,12/01/20,14,0,,Guadalajara,En proceso,False,0.0,9.46,False
9778,1503,M,47000,46,115.61,12/01/20,14,0,Farmacia,Monterrey,Aceptada,False,0.0,3.47,False
9779,1584,F,26000,34,1.0,12/01/20,14,0,Supermercado,Guadalajara,Rechazada,False,0.0,0.03,False
9780,1636,M,73000,56,556.53,12/01/20,14,0,Compra en línea,Monterrey,Aceptada,False,0.0,27.83,False
9781,1690,M,46000,40,321.97,12/01/20,14,0,Tienda departamental,Monterrey,Aceptada,False,16.1,9.66,False
9782,1694,F,39000,39,260.3,12/01/20,14,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,7.81,False
9783,1740,M,91000,50,773.9,12/01/20,14,0,Supermercado,Tijuana,Aceptada,False,0.0,23.22,False
9784,1794,F,75000,38,1249.89,12/01/20,14,0,Supermercado,Guadalajara,Aceptada,False,0.0,37.5,False
9785,1811,M,70000,63,662.02,12/01/20,14,0,Tienda departamental,Monterrey,Aceptada,False,0.0,19.86,False
9786,1821,M,28000,44,583.66,12/01/20,14,0,Compra en línea,Nezahualcóyotl,Aceptada,False,29.18,17.51,False
9787,1840,F,60000,43,179.25,12/01/20,14,0,Compra en línea,Ciudad de México,Aceptada,False,0.0,5.38,False
9788,1849,M,71000,33,1.0,12/01/20,14,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,0.05,False
9789,2006,M,81000,41,589.16,12/01/20,14,0,Abarrotes,Guadalajara,Aceptada,True,0.0,17.67,False
9790,2032,M,59000,40,584.52,12/01/20,14,0,Tienda departamental,Guadalajara,En proceso,False,0.0,17.54,False
9791,2042,F,36000,49,221.84,12/01/20,14,0,Tienda departamental,Monterrey,En proceso,False,0.0,6.66,False
9792,2053,F,99000,46,88.18,12/01/20,14,0,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,2.65,False
9793,2244,F,37000,58,493.36,12/01/20,14,0,Supermercado,Cancún,En proceso,False,0.0,14.8,False
9794,2610,M,48000,33,669.24,12/01/20,14,0,Compra en línea,Monterrey,En proceso,False,0.0,20.08,False
9795,2702,F,66000,39,687.11,12/01/20,14,0,,Monterrey,Aceptada,False,0.0,20.61,False
9796,2754,M,90000,50,409.26,12/01/20,14,0,,Ciudad de México,Aceptada,False,0.0,12.28,True
9797,2765,N,46000,37,222.33,12/01/20,14,0,Supermercado,Guadalajara,Rechazada,False,0.0,6.67,False
9798,2886,F,57000,36,595.8,12/01/20,14,0,Compra en línea,Ciudad de México,Aceptada,False,0.0,17.87,False
9799,2975,M,53000,58,768.69,12/01/20,14,0,,Guadalajara,Aceptada,False,38.43,23.06,False
9800,2984,F,88000,63,326.2,12/01/20,14,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,9.79,False
9801,3108,F,66000,38,764.41,12/01/20,14,0,Tienda departamental,Guadalajara,En proceso,False,38.22,22.93,False
9802,3202,M,60000,50,1.0,12/01/20,14,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,0.03,False
9803,3264,F,65000,47,41.39,12/01/20,14,0,Tienda departamental,Nezahualcóyotl,En proceso,True,0.0,1.24,False
9804,3420,N,72000,60,373.31,12/01/20,14,0,Farmacia,Nezahualcóyotl,Aceptada,False,18.67,11.2,False
9805,3669,F,54000,46,397.5,12/01/20,14,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,19.88,False
9806,3731,F,64000,59,805.63,12/01/20,14,0,Tienda departamental,Nezahualcóyotl,Aceptada,False,40.28,24.17,False
9807,3800,M,74000,46,652.95,12/01/20,14,0,Tienda departamental,Ciudad de México,Aceptada,True,32.65,19.59,False
9808,3810,N,30000,36,664.76,12/01/20,14,0,Supermercado,Nezahualcóyotl,Aceptada,True,0.0,19.94,False
9809,3981,F,30000,63,307.25,12/01/20,14,0,Compra en línea,Ciudad de México,Aceptada,False,0.0,21.51,False
9810,3993,N,98000,63,585.52,12/01/20,14,0,Supermercado,Guadalajara,Rechazada,False,0.0,17.57,False
9811,3995,M,79000,37,615.51,12/01/20,14,0,Tienda departamental,Monterrey,Aceptada,True,0.0,18.47,False
9812,3996,N,25000,57,91.53,12/01/20,14,0,Tienda departamental,Tijuana,Aceptada,False,0.0,2.75,False
9813,28,M,46000,38,359.36,12/01/20,15,0,Tienda departamental,Monterrey,En proceso,True,0.0,17.97,False
9814,74,F,43000,38,822.23,12/01/20,15,0,Compra en línea,Nezahualcóyotl,En proceso,False,0.0,24.67,False
9815,123,F,80000,51,1014.83,12/01/20,15,0,Compra en línea,Cancún,Aceptada,False,0.0,30.44,True
9816,125,M,43000,60,795.69,12/01/20,15,0,Supermercado,Toluca,Aceptada,True,39.78,23.87,False
9817,169,F,28000,63,214.59,12/01/20,15,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,6.44,False
9818,174,N,39000,58,254.37,12/01/20,15,0,Abarrotes,Ciudad de México,Aceptada,False,0.0,7.63,False
9819,210,F,32000,60,664.76,12/01/20,15,0,Tienda departamental,Guadalajara,Aceptada,False,33.24,19.94,False
9820,242,M,96000,63,530.39,12/01/20,15,0,Farmacia,Ciudad de México,Aceptada,False,26.52,37.13,False
9821,282,N,68000,34,511.07,12/01/20,15,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,15.33,False
9822,319,M,53000,33,890.88,12/01/20,15,0,Supermercado,Monterrey,En proceso,False,44.54,26.73,False
9823,353,M,96000,51,283.48,12/01/20,15,0,Compra en línea,Ciudad de México,Aceptada,False,14.17,8.5,False
9824,564,F,31000,62,77.38,12/01/20,15,0,Supermercado,Guadalajara,En proceso,False,0.0,2.32,False
9825,587,M,69000,64,219.9,12/01/20,15,0,Tienda departamental,Guadalajara,Rechazada,False,0.0,6.6,False
9826,742,N,60000,64,730.14,12/01/20,15,0,Farmacia,Guadalajara,Aceptada,False,36.51,21.9,False
9827,764,F,47000,55,365.13,12/01/20,15,0,Compra en línea,Guadalajara,Aceptada,False,0.0,10.95,False
9828,856,M,45000,32,318.87,12/01/20,15,0,Farmacia,Monterrey,Aceptada,False,15.94,9.57,False
9829,1208,M,94000,40,591.17,12/01/20,15,0,Compra en línea,Tijuana,Aceptada,False,0.0,29.56,False
9830,1379,F,59000,62,352.33,12/01/20,15,0,Compra en línea,Monterrey,Aceptada,False,0.0,10.57,False
9831,1476,N,75000,49,448.88,12/01/20,15,0,Tienda departamental,Monterrey,Rechazada,False,22.44,13.47,False
9832,1501,F,78000,60,510.02,12/01/20,15,0,Compra en línea,Guadalajara,En proceso,False,0.0,15.3,False
9833,1521,F,79000,47,141.85,12/01/20,15,0,Tienda departamental,Guadalajara,Aceptada,False,7.09,4.26,False
9834,1577,F,88000,40,445.48,12/01/20,15,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,13.36,False
9835,1664,N,31000,33,699.88,12/01/20,15,0,Supermercado,Ciudad de México,Aceptada,False,34.99,21.0,False
9836,1715,M,73000,47,320.38,12/01/20,15,0,,Monterrey,Aceptada,True,0.0,9.61,False
9837,1859,F,26000,50,553.2,12/01/20,15,0,,Monterrey,Aceptada,False,0.0,16.6,False
9838,1860,M,25000,63,554.23,12/01/20,15,0,,Nezahualcóyotl,En proceso,False,0.0,16.63,False
9839,1932,F,80000,35,733.78,12/01/20,15,0,Supermercado,Ciudad de México,Aceptada,False,0.0,22.01,False
9840,2034,M,65000,48,782.84,12/01/20,15,0,Compra en línea,Guadalajara,Aceptada,True,0.0,23.49,False
9841,2135,M,61000,38,558.38,12/01/20,15,0,Farmacia,Guadalajara,En proceso,False,0.0,16.75,False
9842,2176,M,74000,42,291.49,12/01/20,15,0,Compra en línea,Tijuana,Aceptada,False,0.0,8.74,False
9843,2261,M,97000,58,575.51,12/01/20,15,0,Farmacia,Guadalajara,Aceptada,False,28.78,17.27,False
9844,2283,M,64000,53,578.76,12/01/20,15,0,Compra en línea,Guadalajara,En proceso,False,0.0,17.36,False
9845,2333,M,45000,64,1.0,12/01/20,15,0,Compra en línea,Monterrey,Aceptada,False,0.0,0.03,False
9846,2431,F,43000,63,416.88,12/01/20,15,0,Supermercado,Monterrey,Aceptada,False,20.84,12.51,False
9847,2583,M,99000,60,791.9,12/01/20,15,0,Supermercado,Monterrey,Aceptada,True,0.0,23.76,False
9848,2621,F,62000,51,17.2,12/01/20,15,0,Tienda departamental,Monterrey,Rechazada,False,0.0,0.86,False
9849,2680,N,62000,32,1.0,12/01/20,15,0,Tienda departamental,Ciudad de México,Aceptada,False,0.05,0.03,False
9850,2690,M,99000,32,1.0,12/01/20,15,0,,Guadalajara,Aceptada,False,0.0,0.03,False
9851,2694,N,40000,40,1071.53,12/01/20,15,0,Tienda departamental,Toluca,Aceptada,False,0.0,32.15,False
9852,2704,M,95000,53,958.56,12/01/20,15,0,Supermercado,Guadalajara,En proceso,False,47.93,28.76,False
9853,2731,M,67000,54,814.19,12/01/20,15,0,Farmacia,Ciudad de México,En proceso,False,0.0,24.43,False
9854,2793,M,98000,32,605.66,12/01/20,15,0,Supermercado,Ciudad de México,Aceptada,False,0.0,18.17,False
9855,2887,M,92000,36,644.11,12/01/20,15,0,Supermercado,Monterrey,En proceso,False,0.0,19.32,False
9856,2906,M,33000,35,560.49,12/01/20,15,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,16.81,False
9857,2969,M,68000,64,763.58,12/01/20,15,0,Tienda departamental,Guadalajara,En proceso,False,0.0,22.91,False
9858,3087,F,82000,58,544.55,12/01/20,15,0,Compra en línea,Ciudad de México,Aceptada,False,0.0,16.34,False
9859,3096,F,83000,46,1.0,12/01/20,15,0,Farmacia,,Aceptada,False,0.0,0.03,False
9860,3156,F,29000,63,276.6,12/01/20,15,0,Farmacia,Nezahualcóyotl,Aceptada,False,0.0,8.3,False
9861,3176,M,46000,40,949.26,12/01/20,15,0,Tienda departamental,Tijuana,Aceptada,False,47.46,66.45,False
9862,3189,M,35000,33,120.08,12/01/20,15,0,Supermercado,Cancún,Aceptada,False,0.0,3.6,False
9863,3341,M,70000,52,297.71,12/01/20,15,0,,Nezahualcóyotl,Aceptada,False,0.0,8.93,False
9864,3391,F,60000,56,812.88,12/01/20,15,0,Abarrotes,Cancún,Aceptada,False,0.0,24.39,False
9865,3514,F,27000,51,808.65,12/01/20,15,0,,Cancún,Aceptada,False,0.0,24.26,False
9866,3582,F,93000,49,858.6,12/01/20,15,0,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,25.76,False
9867,3682,M,78000,37,299.88,12/01/20,15,0,,Ciudad de México,Aceptada,True,0.0,9.0,False
9868,3717,M,57000,53,574.58,12/01/20,15,0,,Tijuana,Aceptada,False,28.73,28.73,False
9869,3717,M,57000,53,654.1,12/01/20,15,0,Compra en línea,Tijuana,Aceptada,False,0.0,19.62,False
9870,3739,M,78000,35,539.03,12/01/20,15,0,,Monterrey,Aceptada,False,0.0,16.17,False
9871,3807,F,63000,64,1350.54,12/01/20,15,0,Abarrotes,Nezahualcóyotl,En proceso,False,0.0,40.52,False
9872,3846,M,43000,64,718.6,12/01/20,15,0,Tienda departamental,Ciudad de México,En proceso,False,0.0,21.56,False
9873,3960,F,76000,53,433.65,12/01/20,15,0,,Ciudad de México,En proceso,False,21.68,13.01,False
9874,46,M,35000,64,991.47,12/01/20,16,0,,Guadalajara,Aceptada,True,0.0,29.74,False
9875,48,N,25000,58,683.91,12/01/20,16,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,20.52,False
9876,110,M,53000,43,673.13,12/01/20,16,0,Farmacia,Monterrey,Aceptada,False,0.0,20.19,False
9877,143,F,76000,33,838.91,12/01/20,16,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,25.17,False
9878,196,M,66000,58,480.63,12/01/20,16,0,Compra en línea,Ciudad de México,Aceptada,False,0.0,14.42,False
9879,312,M,96000,50,520.26,12/01/20,16,0,Supermercado,Guadalajara,Aceptada,False,0.0,15.61,False
9880,343,M,65000,53,1.0,12/01/20,16,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,0.03,False
9881,348,F,60000,54,202.27,12/01/20,16,0,Abarrotes,Monterrey,Rechazada,False,0.0,6.07,False
9882,512,F,27000,48,973.4,12/01/20,16,0,Compra en línea,Ciudad de México,En proceso,False,0.0,48.67,True
9883,519,M,52000,33,939.45,12/01/20,16,0,Abarrotes,Toluca,Aceptada,True,46.97,28.18,False
9884,594,F,72000,59,77.77,12/01/20,16,0,Compra en línea,Guadalajara,Aceptada,False,0.0,2.33,False
9885,648,F,44000,57,783.53,12/01/20,16,0,,Nezahualcóyotl,Aceptada,False,0.0,23.51,False
9886,678,F,68000,57,248.08,12/01/20,16,0,Abarrotes,Monterrey,Aceptada,False,0.0,12.4,False
9887,818,M,91000,32,631.29,12/01/20,16,0,,Guadalajara,Rechazada,False,31.56,18.94,False
